PriceRatio,DepositRatio,ReputationScore,NationalityMismatch,ThumbsRatio,AverageReviewRating,DescriptionScamScore,IsScam
1.0927525360408799,1.636814229016869,79.03698548926224,0,0.7037037037037037,3.7612007851607014,0.0,0
0.984267913363155,2.147848450304342,66.34628551843952,0,0.7142857142857143,5.0,0.0,0
1.1614945401272776,1.1703326360252462,91.94871458671601,0,0.8333333333333334,4.465227833489793,0.0,0
1.0601494416093031,2.1213078180802833,98.94646315012953,0,0.9705882352941176,5.0,0.7,0
1.047267685113103,1.7180985176217551,69.78590595065158,0,0.7777777777777778,3.570063627917673,0.7,0
0.9570493287273106,1.6446502319983363,100.0,0,0.7777777777777778,4.118288360989888,0.0,0
0.9382120309297741,1.8887747980725897,81.4887638618935,0,0.8695652173913043,3.3055005952971688,0.0,0
0.9729436373387598,2.545515275176609,81.9720656070096,1,0.5,3.7870525327968063,0.0,0
1.099654792449222,1.5765560137376098,100.0,0,0.3,4.81193565025941,0.0,0
1.0031053502015874,1.264852576556633,100.0,1,0.9166666666666666,4.932046280086254,0.0,0
1.1183132410989098,0.9705300200249938,87.66767683976069,1,0.6363636363636364,4.5195735769727525,0.0,0
0.9913362166770575,1.98167449807117,62.211468059578365,0,0.5172413793103449,4.503300575294061,0.0,0
0.98526798418129,2.1116722537300685,53.49619871999617,1,0.5357142857142857,4.831883912416965,0.0,0
1.1174828203022014,1.8489558191464743,90.85351074858197,0,0.3684210526315789,3.482882016358509,0.0,0
1.0808955314506878,1.7825016979914308,64.22274873842869,1,0.7692307692307693,3.579397708883849,0.0,0
0.9556253887192883,1.6195769041620387,64.46179739658595,0,0.8333333333333334,4.242997723900338,0.0,0
1.02534615090735,1.3989313973328974,100.0,0,0.6,4.292603509265766,0.9999999999999999,0
1.0037446883408372,1.7646217612823096,81.94144744936769,0,0.8648648648648649,3.457666201981843,0.0,0
1.1576122364968489,0.8720961519428428,89.05301826051245,0,0.7857142857142857,4.463663132116535,0.0,0
0.9810506540576202,1.9241573556519895,99.66848258854705,0,0.9130434782608695,3.9369406407847,0.0,0
0.9679299688130368,2.1413759495110174,63.248648941217894,0,0.7142857142857143,3.6949542982968375,0.0,0
1.1090437815541168,1.6820704842940697,66.80320577349158,0,0.875,3.8981461799526618,0.0,0
1.1704087926759947,0.9718218374061484,73.49587172627704,0,0.6818181818181818,3.7681567107424616,0.0,0
0.961707509445098,2.218214594178273,92.5916921646485,1,0.8421052631578947,4.431345214530572,0.0,0
1.0475823136740507,1.6719573826939649,96.08904454963172,0,0.7837837837837838,3.1441057124368053,0.9999999999999999,0
1.1137330813302622,2.42379979930708,88.00945696045099,1,0.25,4.62919679058044,0.0,0
0.9768943970894967,1.1064232225149244,78.338480355997,0,0.7575757575757576,5.0,0.8,0
1.0482356886935011,2.1428271271857278,91.88238107099613,0,0.4090909090909091,3.8723871828170435,0.0,0
0.9729952127211869,1.6276800265332394,65.16876499058684,0,0.6666666666666666,4.067708960425633,0.7,0
1.0347102705379374,1.967198308259948,60.64590126410793,0,0.7674418604651163,4.396294103420158,0.0,0
1.0831257910760301,2.2307104231355352,93.66234151654203,1,0.7647058823529411,3.74083816659196,0.0,0
1.0689726778324569,2.547116464886348,81.0608652214643,0,0.85,3.3143165728071007,0.0,0
0.9851911303820395,1.3384309618445953,72.31453156498334,0,0.8048780487804879,4.68197785571055,0.0,0
1.0970540295633044,2.4646832136823345,100.0,0,0.5,5.0,0.0,0
0.994437196405689,1.3674497995853787,75.76138178612516,0,0.7708333333333334,4.993744218227906,0.7,0
1.0456364220316068,2.338559435608471,65.22324404697538,1,0.8611111111111112,4.017179882506709,0.0,0
1.0823254383926335,1.768233855707972,100.0,0,0.9705882352941176,4.88451919924167,0.0,0
0.9642622832510012,2.490552333869711,93.01056833910496,0,0.9393939393939394,5.0,0.0,0
0.9190144268704603,1.4369102852872422,64.8116696104936,0,0.65,3.693535944051411,0.0,0
1.0361436936428499,1.5618593907756635,100.0,0,0.9047619047619048,4.36833502439479,0.6499999999999999,0
1.0611294815667796,1.808323761806989,65.78030183233535,0,0.7777777777777778,3.109461952092755,0.0,0
1.0475708388359477,2.4000441699314377,95.72046863249047,0,0.8,5.0,0.0,0
0.9311644999614309,2.1490993073173525,62.290971908041946,1,0.7272727272727273,3.4872766132939352,0.0,0
0.9993406021845708,1.4698320695410425,100.0,1,0.7352941176470589,4.985472113696108,0.0,0
0.9812010158817179,2.4975786917805753,78.28711171153375,0,0.9318181818181818,4.451775334344173,0.0,0
0.9566960022096429,1.7351203020159258,62.22488177371461,0,0.7058823529411765,4.19540566749539,0.0,0
1.1010679465669482,1.437852184756431,90.41259461646216,0,0.6176470588235294,3.6426550985014488,0.8,0
1.0922969600634127,1.1396433443463008,95.44057884065161,1,0.8809523809523809,3.351945140897049,0.0,0
0.9944049320687008,0.8873492571839604,81.56402677556788,0,0.6744186046511628,4.79202309404523,0.0,0
0.9843458726236329,2.4169212232260673,97.03845392564608,0,0.6428571428571429,3.7903786774964363,0.0,0
1.0106815218414544,1.2938799075240386,92.82660926503594,0,0.35,5.0,0.0,0
1.0373242506116673,1.8577554917349417,74.7632630645347,1,0.25,3.8911471749299795,0.0,0
1.0401785041085716,1.7027593316008427,65.62926167765019,0,0.8837209302325582,4.545899414950919,0.0,0
1.0301099482078169,1.7056947671549028,87.29319333917867,0,0.84375,4.787573965126509,0.75,0
1.104789203295304,2.109289529000327,97.39274346390448,0,0.75,5.0,0.0,0
1.0322795059592038,2.4647844830780508,76.7306954921206,0,0.6666666666666666,3.3259428776788456,0.0,0
1.1444614907763382,2.4204528083640744,91.53423432318202,0,0.2,4.668635222460249,0.0,0
1.015976097887929,2.2304390636874145,70.05903756201747,0,0.9523809523809523,3.6497164209168727,0.0,0
1.0650646095214928,1.0750120371865826,78.59591847656036,0,0.9285714285714286,3.929468262891235,0.8999999999999999,0
1.0876595106431584,2.1434916684227185,58.296691726212906,0,0.6129032258064516,4.457890834880287,0.0,0
0.9380795153248077,1.749381674349323,90.81462387271283,0,0.84,4.264271876294877,0.8499999999999999,0
1.096747539927661,1.811617787866141,77.31447389793323,0,0.75,4.7303748923295785,0.0,0
1.070075030507978,1.6524418088396728,76.6317928908471,0,0.2777777777777778,5.0,0.0,0
1.0050391305429387,0.9709690504893129,66.14904717791588,1,0.6923076923076923,3.769350083152118,0.0,0
0.9747854021036617,2.0672407869524094,99.95785537502174,0,0.6521739130434783,3.7228569796067625,0.0,0
1.0977127039975398,1.9657985517226257,94.07998687108805,0,0.4117647058823529,4.712467046247024,0.0,0
0.9204077538944865,1.4128448454345803,72.60512547229607,0,0.4444444444444444,3.7773949485381886,0.0,0
0.9057030390006149,1.6604229808477764,70.06660238660415,0,0.65,4.0304836989308885,0.0,0
0.9373275922680252,1.308921768044644,61.17032386209794,1,0.7959183673469388,4.3916071338988445,0.0,0
0.9449766969586348,1.091141248133471,64.51484495032119,0,0.3888888888888889,4.924382696935727,0.0,0
1.0612462493182997,1.3478990767605952,100.0,1,0.7727272727272727,4.212772900436654,0.0,0
0.9586983746963474,2.2553204394612303,76.82640774192092,0,0.4782608695652174,4.138843012433926,0.0,0
0.9384342989775071,2.4759768597063716,100.0,0,0.7391304347826086,3.728268819943949,0.0,0
1.0523623246478544,2.226460381848349,95.9135919836745,0,0.8,4.463580155818009,0.0,0
1.079198070214191,0.929765819381931,67.00732558385646,0,0.8181818181818182,4.734086848263209,0.0,0
1.0701651517372748,1.537714582914897,76.98734144435142,0,0.0,3.8971869755716435,0.0,0
0.9310704975960703,2.3774137115412874,85.66254983340845,0,0.6842105263157895,4.762256691703133,0.0,0
1.0598207035794194,2.093743913796524,67.54532953350643,0,0.7586206896551724,3.993457965924702,0.0,0
1.0574713375951987,2.3906719134686845,83.38369702095554,0,0.8125,5.0,0.0,0
0.9949103236046172,1.5426422840296945,93.5943411067411,0,0.8837209302325582,3.4697436585869412,0.0,0
0.988773438184427,2.32861975119186,100.0,0,0.3,5.0,0.0,0
1.1104917199965387,1.4028425543624017,73.34653352399707,0,0.8260869565217391,4.7719945332699485,0.0,0
1.0333814267948638,1.2219383275495166,62.068179464732665,0,0.42857142857142855,4.55781934448416,0.7,0
1.006794652650139,1.952937912390733,73.74296182194924,0,0.35,4.244491336712422,0.0,0
1.0467185999371038,1.8046244820918969,100.0,0,0.875,4.109783575731328,0.0,0
0.9326455071566432,2.2494995291037316,68.39106794440298,1,0.4666666666666667,4.225240269278448,0.0,0
0.965985392239633,2.1981556324428793,67.75169768009758,0,0.75,5.0,0.0,0
1.0176377383480348,2.5076334661766,79.85091293878675,0,0.8085106382978723,4.784830963641489,0.0,0
1.0595947507976056,1.7771414087024628,82.3807091017598,0,0.71875,3.532399938321401,0.0,0
1.0730185709567146,1.362384740069984,73.49383527540934,0,0.8095238095238095,3.720856726863235,0.0,0
0.9941621536061922,0.8679526984545147,73.52425125218211,0,0.16666666666666666,3.38570148872988,0.0,0
1.0349135218373373,0.9222463016032574,80.61244780288489,1,0.8,4.168260389987217,0.0,0
1.023021914601505,1.1591993632242699,69.37873587109117,1,0.6111111111111112,5.0,0.0,1
1.046732891550089,1.6640502790481575,84.60295308288849,0,0.8947368421052632,4.395906279962097,0.0,0
0.9068715837531083,1.2968133179051478,80.80727816586598,0,0.90625,3.800166031541244,0.0,0
1.0514577157700906,1.2939980643941442,66.99816012694674,0,0.7142857142857143,4.313180320665625,0.0,0
0.9799353729895298,1.8504508078511919,97.99549797906627,0,0.6875,4.204044003151796,0.0,0
1.1689235115072507,1.1576561038678135,73.7985274189251,0,0.18181818181818182,4.775749990308354,0.9999999999999999,0
1.1132931359355502,2.1445229341103307,81.43644777012506,0,0.7727272727272727,3.458604468865005,0.0,0
1.0598374798496528,1.834358887593459,100.0,1,0.0,5.0,0.0,0
0.9417700464864183,0.9996318533174154,57.980533179594985,0,0.896551724137931,3.3287196988342798,0.0,0
1.1206616881191365,0.9991462930027064,59.894818544195445,0,0.55,4.783836287882811,0.0,0
0.9764710321787997,2.506850176895664,79.5885501492149,0,0.8,3.904834045837605,0.0,0
1.0382352821266863,1.5517312781133485,85.66424841687794,1,0.9512195121951219,3.5729688627536884,0.0,0
1.0717959756950362,2.1052816735866933,61.027569482409376,0,0.8076923076923077,3.777086583699726,0.0,0
0.9858897717019984,1.1254302890400145,74.18419268771173,1,0.5853658536585366,3.617861539195411,0.0,0
1.023280589024209,1.323926195086699,83.76235983400105,0,0.7777777777777778,4.037310278323524,0.0,0
1.0687658874973778,2.036113990843321,52.03890287480971,0,0.8461538461538461,4.204291383919449,0.0,0
1.0300168426446588,1.9713237428823838,100.0,0,0.2222222222222222,4.377631055144087,0.0,0
0.960468116450231,2.1169090793869003,83.96321649722087,0,0.8863636363636364,3.6069818411582246,0.0,0
1.1156089492177519,2.2005965666547325,100.0,0,0.4,3.8922782967854817,0.0,0
0.9508529202787226,1.0093489871119317,100.0,0,0.9333333333333333,4.038233861899187,0.0,0
1.114113080640643,1.2786020898385153,63.080102986925354,0,0.9655172413793104,4.309165847546531,0.0,0
1.0402364624386196,0.9389838256326765,78.5917274645627,0,0.9285714285714286,4.11944670944556,0.0,0
1.0678641830157032,2.2476173134094437,95.33000615740981,0,0.42857142857142855,3.638588144181096,0.0,0
1.0815886158876988,1.2888055738351811,77.33727254280721,1,0.75,4.021757177352766,0.0,0
1.0535512334797856,1.4113937367793978,82.76529587904444,0,0.6585365853658537,3.655675953471367,0.0,0
0.9995774734372479,2.3649628563527902,91.66567094411154,0,0.8222222222222222,3.719988261985026,0.0,0
0.9696639084726787,1.774840305836919,81.17837801568058,0,0.9142857142857143,4.846066754663417,0.8,0
1.0264530355615087,2.3087494084825004,65.40906640778502,1,0.9,4.065504036690461,0.0,1
1.098085785434523,1.2129300206746472,80.35992641070916,0,0.7073170731707317,4.929249278611874,0.0,0
1.057846681001334,2.238774589518268,64.61431326764752,1,0.8636363636363636,4.243985420280815,0.0,0
0.9719479930638028,1.9864084348805748,68.34012559999995,1,0.6875,4.490549759998349,0.0,0
1.1655639510806661,2.6138661696764083,89.49572160374757,0,0.7454545454545455,3.5242673332160437,0.0,0
1.1295125417287826,1.439858268609781,79.14184913427998,0,0.625,4.144502923638015,0.0,0
1.131849668613843,1.4532556672159125,87.84655294244804,0,0.9565217391304348,4.384049440030658,0.0,0
0.9806717483534825,1.0502983021550023,88.64713735670652,0,0.6842105263157895,3.6503434081688706,0.0,0
1.1426344432316624,1.2744931160822095,56.50057015555863,0,0.5,4.491116913086889,0.0,0
0.9063166850170757,2.1705227303835,77.82621349397434,0,0.6764705882352942,4.807232203072284,0.0,0
1.092888046570319,1.2324749595284734,95.83926578074545,0,0.7142857142857143,3.707921615607326,0.0,0
1.0484090915670463,1.2392993891755106,85.4481670528401,1,0.2727272727272727,4.591430159111738,0.0,0
1.067417315818893,2.0595369372001744,67.21110476643247,0,0.875,4.209417115586651,0.0,0
0.998547803857754,1.2197764957833068,100.0,0,0.875,3.771063706676895,0.0,0
1.0015740252145144,2.3982685772559647,66.74750171477473,0,0.8888888888888888,3.1466166889451674,0.0,0
1.1715912978552272,1.4901850962202785,77.96380523779942,0,0.5384615384615384,3.7775270318045258,0.0,0
1.0090003519793704,1.464429866392482,73.91398369642104,0,0.7037037037037037,4.447632411221097,0.0,0
1.0873468104467003,1.5625059312677294,100.0,0,0.82,4.828954060775887,0.0,0
1.0332095984013383,0.9243608318127704,95.60494963329515,0,0.7142857142857143,4.337769939461526,0.0,0
1.0940089670525637,1.4753341166444178,73.47641630377186,0,0.75,3.5577287598121066,0.0,0
1.0969108330575028,1.6816570318717055,100.0,0,0.1875,3.221808765573625,0.0,0
1.11165571818847,2.186342484170649,100.0,1,0.8837209302325582,3.98969675253696,0.0,0
1.174782572989156,1.8747338220676406,63.54607175909693,0,0.8695652173913043,4.368355208658943,0.0,0
1.0563189517575597,2.236339987286295,100.0,0,0.9743589743589743,4.8657161243447975,0.0,0
0.9763423914113034,2.4501418390812435,68.36181479361278,0,0.65,3.7436974633305584,0.0,0
0.9905630996273832,2.501120480464366,57.67041660641773,0,0.8823529411764706,4.373568241768345,0.0,0
1.1457542817379294,2.3842229286240584,100.0,1,0.42857142857142855,4.477213049616309,0.0,0
0.9843236346711615,1.833050215595383,80.14902077268634,0,0.8571428571428571,3.1477833875273458,0.0,0
1.1536542732707313,2.2384936576010492,60.727396541697075,0,0.16666666666666666,3.792321242798012,0.0,0
1.005232224789813,2.377091042104868,80.37162836457537,0,0.5555555555555556,4.0535702593356175,0.0,0
1.0850607703500885,1.993965665293399,87.10883207183431,0,0.6388888888888888,3.45038382341426,0.0,0
1.0723630016071193,1.2919588732754048,71.62803513778479,0,0.26666666666666666,4.414341484136067,0.0,0
1.0637662525601634,1.1724109868339505,65.55531401507271,1,0.631578947368421,4.27005760469878,0.0,0
1.0687956227721767,2.251023357944753,63.690926118787345,0,0.21428571428571427,4.4836542793119305,0.0,0
0.9723977193638554,0.9665095184093774,79.44547155918795,0,0.16666666666666666,3.6894071489267923,0.0,0
1.0517248814429467,1.809424231756587,49.07127309277132,0,0.42857142857142855,4.447289412325427,0.0,0
1.1042397104020882,1.1188731394558578,93.12890143845429,0,0.8,4.510931620177763,0.0,0
0.9693373342948008,2.2787283429499268,95.56082650779285,0,0.5263157894736842,3.1950231549809116,0.8,0
0.9580545042135502,1.3010305754497156,98.69732544298657,0,0.5806451612903226,5.0,0.0,0
0.9699527010814666,1.6316304407927669,85.45047627623858,0,0.8367346938775511,4.77079972499903,0.0,0
1.143533041712487,1.83561166845454,62.06934505860013,0,0.6363636363636364,3.9790917636189542,0.0,0
0.9900220001992239,1.9012550644716895,71.40261351967789,0,0.6071428571428571,3.7134414400063407,0.0,0
0.929388744583709,1.86461744020697,95.74452145433304,0,0.5833333333333334,3.306335264509017,0.0,0
1.0852499179889483,2.0726609970063166,66.73087310259399,0,0.7,4.797145918856204,0.0,0
1.1520919476688234,1.5374628874500833,85.66938177814964,1,0.7307692307692307,3.9854445350732974,0.0,0
1.0476823071634824,2.3387330582776404,67.1523249157091,0,0.7931034482758621,4.160794196031577,0.0,0
0.9519697085771465,1.313403685434372,84.88846375831503,0,0.25,4.102717328904418,0.0,0
1.1145879883702257,2.23978109128689,64.20753365718586,1,0.6818181818181818,4.877082292859108,0.0,0
1.094609093360858,1.3352044684284072,67.59983489432138,0,0.2857142857142857,3.683502259150059,0.0,0
1.039730034386398,2.33866041703315,60.69311616813071,0,0.9111111111111111,3.384701389225577,0.0,0
1.0787167103702762,1.461114618799802,66.10008334553746,0,0.8181818181818182,3.9683221917187486,0.0,0
0.9862748212848736,1.895193555647012,74.52777890474337,0,0.896551724137931,5.0,0.0,0
1.0537355803060504,1.2299084060533096,92.02080134527198,0,0.3125,4.976640800690668,0.0,0
1.0006410369623118,1.6311242741425511,75.65182283149957,0,0.8636363636363636,4.284657937398177,0.0,0
1.0304761620865261,1.320252461873483,67.86929945834382,0,0.90625,3.518430625871748,0.0,0
1.0751785614389362,2.3941314423859783,74.94018015736523,1,0.7272727272727273,4.209200136970795,0.0,0
1.0771709408625878,2.0366120127269034,61.866567242757135,1,0.6086956521739131,5.0,0.9999999999999999,0
1.1248543635271715,1.3246965923351541,91.16025445031097,0,0.625,5.0,0.0,1
0.9906720628522238,1.4416424394828342,65.99033943316722,0,0.7142857142857143,5.0,0.0,0
1.025773155428144,2.3946697940177923,82.56654802506436,0,0.7659574468085106,4.826441372301758,0.55,0
1.017989258376863,1.106336784225073,91.6734581827178,0,0.8333333333333334,4.466108417130244,0.0,0
1.061995431266853,1.1460890794153213,65.82732646357817,0,0.6739130434782609,4.790499960463901,0.0,0
1.041375331964243,1.3773305710541732,59.62159382860559,0,0.7454545454545455,3.8063867850444337,0.0,0
1.0810213614743334,2.1585080240342474,100.0,0,0.5333333333333333,4.280733482476683,0.0,0
1.0065639268008415,1.6016427130640962,56.061825603625046,0,0.7333333333333333,4.090431517863668,0.7,0
1.038929524357813,1.9607651717407029,54.87121462986016,0,0.72,3.1720819549072155,0.0,0
0.9126938455283641,1.7970328242561664,75.36153412703402,0,0.23529411764705882,4.2120326484392505,0.8,0
1.0167767425468344,2.3037935107015803,88.49338881537346,1,0.35,3.9599310682549933,0.0,0
1.1400628568940565,1.6915064340471397,92.53700261060918,0,0.65,3.543369925670916,0.0,0
0.9109205832881441,2.620140768927184,78.93752254246388,0,0.56,4.961138119883143,0.8999999999999999,0
0.9923520941391215,1.0255183102120171,67.39178913797986,1,0.38461538461538464,4.292065389196542,0.0,0
0.9821800684730218,1.9412072379300436,97.25861190903964,0,0.9736842105263158,5.0,0.0,0
1.052062674274635,2.2644593721715185,62.58216548448733,0,0.5833333333333334,4.147086431156448,0.0,0
1.0642236547805342,1.9366432715999007,89.41314630093719,1,0.9565217391304348,4.135090888830335,0.75,0
0.9457518149572192,1.523265084805654,100.0,1,0.7428571428571429,4.596285318674975,0.0,0
1.0508561248472683,2.318195576347231,75.2179530009461,1,0.06666666666666667,3.654803683508387,0.0,0
1.1516906344006697,2.124042613732724,94.3037583289648,0,0.75,4.746292560973768,0.8,0
1.0399897223996897,1.0532810138869209,62.41429607793948,0,0.9523809523809523,4.38620726236633,0.0,0
1.099985469792384,1.8140803230582514,90.20690595404285,0,0.6,3.778885204468458,0.0,0
1.0193814731537016,1.605575272557691,71.19347150117545,0,0.5555555555555556,3.5359421924884145,0.0,0
1.062873000984784,2.2307203983443373,91.65216440918853,0,0.15384615384615385,4.094842765622808,0.0,0
1.0573533910413548,1.151041006831458,81.53346261238515,0,0.6666666666666666,3.4165342245613295,0.0,0
1.0197851841252186,1.5779918710272691,76.06942752946101,0,0.5945945945945946,4.885002696572584,0.0,0
0.9674065701255656,1.951471065245978,97.60832274300365,1,0.5,3.6088995023007,0.0,0
1.0188957463453268,1.6080893561508591,90.33919527462307,0,0.8571428571428571,4.428656489255015,0.0,1
1.0240357654096188,0.9119349426959898,60.980648142581536,1,0.7027027027027027,4.688291574595971,0.0,0
0.9735815942949875,2.0207192290653766,100.0,0,0.3333333333333333,3.8426916418989534,0.7,0
1.0780758615619777,1.1321616552288307,93.33929631094524,1,0.7142857142857143,3.089317525806125,0.0,0
1.0787271392597604,1.4246011389191504,91.22358016090219,0,0.6666666666666666,4.063333304667909,0.0,0
1.1040816759336884,2.498197283115436,62.207057881665776,1,0.625,3.4964468465205494,0.0,0
0.9731683849302473,2.4860110068467285,55.76651706292235,0,0.7837837837837838,3.871404721125511,0.0,0
1.086979696727991,2.066155769671207,90.08023840004283,0,0.85,4.128791527995132,0.0,0
0.9973049406708084,1.0128750973569915,98.12470990842398,0,0.8297872340425532,4.22789661997116,0.0,0
1.05420697065865,1.6948391391942486,82.30978452113824,0,0.5,5.0,0.6499999999999999,0
1.0254292043649949,2.2185051408892633,100.0,0,0.9210526315789473,4.267916773729434,0.0,0
1.0921573541483949,1.314106022617471,78.08956500072864,1,0.4,4.7542578143808445,0.0,0
1.072564170341267,1.6667386188531914,82.726776673559,0,0.75,4.885046300724548,0.0,0
1.0322486059665066,1.4176364962738124,56.37482814527722,0,0.7777777777777778,4.5471831698928655,0.0,0
1.01281478211147,0.8937685867129148,100.0,1,0.95,5.0,0.0,0
1.1268451912043556,2.269110749823209,89.79733125761254,0,0.38461538461538464,4.185135760366297,0.0,0
1.1265668535529862,1.9753933052356902,100.0,1,0.9166666666666666,4.971016688489346,0.0,0
1.1201590350286659,1.4494230794154301,77.53046579768557,1,0.7857142857142857,4.244589433824727,0.0,0
0.97082187948966,0.8737303298125406,60.22346752604247,1,0.8611111111111112,4.7594510727020785,0.0,0
0.9044887395122154,0.9424160580169879,69.07219882291463,0,0.875,4.666215494882559,0.0,0
1.086432738522278,1.6103444236314985,87.13720575890082,1,0.7647058823529411,4.271947065456334,0.0,0
1.0440459651863716,1.640165425647764,58.18941236257436,0,0.5357142857142857,4.375532622282574,0.0,0
1.0607143003211734,2.1133483805424245,85.61054150839588,1,0.8666666666666667,3.7365288517350153,0.0,0
0.983345456068838,2.454507122433003,74.27441030594562,0,0.72,4.026430059881551,0.0,0
1.0856861638862223,1.0367688559364203,92.77743575258798,0,0.13333333333333333,4.480098469626441,0.0,0
0.9961010817541842,1.9366694785356489,76.09201036460935,0,0.9333333333333333,4.87437792804447,0.0,0
1.1025312941336203,1.444751224214117,87.19629493282727,0,0.5,3.521365963003774,0.0,0
1.1047207689506346,2.484925488879898,68.55267656674604,1,0.2222222222222222,3.623939357910074,0.0,0
1.0401698532272905,0.9406232612833931,100.0,0,0.782608695652174,3.222442659683697,0.0,0
1.0501327646881211,2.191494921037378,55.21195250076583,0,0.7096774193548387,4.647022209423709,0.0,0
1.0980394703065728,1.9782447962716532,100.0,0,0.7333333333333333,4.201315228100156,0.0,0
0.9949876425143331,1.9933982903514302,66.93467266412463,1,0.6458333333333334,4.509920163636405,0.0,0
0.9746323747359643,1.5692479896374947,47.61353155419835,0,0.875,4.206490210167403,0.0,0
0.9712209499022308,1.900133488509262,100.0,0,0.825,3.5428211922587236,0.0,0
1.101504973188924,1.344743519516068,66.74251290533675,0,0.7,4.668593917104396,0.0,0
1.0598409683083463,1.3674338389425147,67.78822030502214,1,0.5384615384615384,3.7808331097270718,0.0,0
1.0120638194447553,1.7029278255592593,80.40378160506792,0,0.6904761904761905,4.03567257580391,0.0,0
0.9612442373428525,1.5998991761958379,74.57717462562066,1,0.9375,4.401713975992955,0.3,0
1.108580880851604,2.3393121687845913,81.31225860670705,0,0.8333333333333334,3.418218175079243,0.0,0
1.1220058007059983,2.4135396975081305,54.65739468813968,1,0.8888888888888888,4.117889246741152,0.0,0
1.0802207353635258,1.5418616965736514,67.73598983413207,0,0.7027027027027027,4.499501234972459,0.0,0
1.0424442063272512,2.490601211858654,83.65943844832628,0,0.9,4.362393926371835,0.0,0
1.0469878432956925,1.8600231141024997,86.25596358866372,0,0.7647058823529411,3.8854377449619264,0.0,0
0.9691804195140652,0.9030552670794095,62.251336614225224,0,0.47619047619047616,3.8650515279884585,0.0,0
1.0647088099265503,2.5449731845806904,69.41602277580373,0,0.8863636363636364,3.810781955601237,0.0,0
1.006626349510208,2.2576111863550543,57.964866683331934,0,0.8461538461538461,3.5642623413847945,0.0,0
1.072746222120676,1.4670583920685891,68.0216150814119,0,0.8918918918918919,3.547085015176095,0.0,0
0.9858835851616572,1.1648958592796281,88.73255396298684,0,0.6666666666666666,4.4316102190922395,0.0,0
1.0661721543430778,1.9095430096543995,65.94855196334083,0,0.7,3.972223194859582,0.0,0
1.0694284837078896,2.4404936069658048,57.427979350670505,0,0.631578947368421,3.366550936014716,0.0,0
1.0185880026617653,1.024007811581033,89.75714257511319,0,0.2631578947368421,3.7214083961578313,0.0,0
0.9797272270954882,1.7206269548525992,78.35842241164626,1,0.7804878048780488,4.440486964809261,0.0,0
0.942497166508215,1.1662194403656143,91.69053775344679,0,0.7586206896551724,5.0,0.0,0
0.9125633188495693,1.1376240846044854,63.82386575590738,0,0.5925925925925926,3.4173486392687042,0.0,0
0.9312694224066512,2.332076663047306,100.0,1,0.8214285714285714,3.753191084296112,0.0,0
1.1007501817584273,1.57023644946217,100.0,1,0.7272727272727273,4.9442579718841735,0.0,0
1.0657634534201204,1.9282381996527156,83.7753449473966,0,0.8421052631578947,4.934938053621222,0.0,0
1.0467649351103234,1.7416076925011725,96.80681150856901,0,0.7567567567567568,4.691713265009953,0.0,0
0.9773009376035223,1.0402927270305764,83.86835475452948,0,0.0,4.509565222311636,0.0,0
0.9243851484334124,1.8425548007986552,81.07076613403456,0,0.6428571428571429,3.846415787165426,0.0,0
0.9376440510449705,1.8451846191641483,85.4861971325953,0,0.47619047619047616,3.9565299719988074,0.0,0
